,Unnamed: 0,Movie Title,Gross Revenue (USD),Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD)
2539,3259,The Iron Orchard,"$204,881","Comedy, Drama, Romance",tt7014234,112.0,7.6,"$204,881"
2540,3260,Under the Electric Sky,"$204,150","Comedy, Crime, Thriller",tt2966934,85.0,6.5,"$207,584"
2541,3261,Touchback,"$204,068","Comedy, Romance",tt1628055,118.0,6.5,"$204,232"
2542,3262,10 Years,"$203,373",Horror,tt1715873,100.0,6.1,"$278,336"
2543,3263,Ghanchakkar,"$203,044",Documentary,tt2246724,137.0,5.7,"$464,803"
2544,3264,Keep the Change,"$202,788",Comedy,tt4967220,94.0,6.3,"$202,788"
2545,3265,Vettai,"$202,581","Documentary, Comedy, Drama",tt1956697,150.0,6.0,"$687,636"
2546,3266,"Filth to Ashes, Flesh to Dust","$202,531",Comedy,tt1499302,90.0,2.4,"$202,531"
2547,3267,Jimmy Vestvood: Amerikan Hero,"$201,638","Action, Adventure, Western",tt3135556,84.0,5.3,"$290,080"
2548,3268,Heading Home: The Tale of Team Israel,"$201,325","Crime, Drama, Mystery",tt7476784,87.0,8.7,"$207,533"
2549,3269,Tim and Eric's Billion Dollar Movie,"$200,803","Comedy, Drama, Mystery",tt1855401,93.0,5.4,"$223,580"
2550,3270,Zama,"$200,600","Biography, Drama, Romance",tt3409848,115.0,6.8,"$489,692"
2551,3271,Blackthorn,"$200,558","Documentary, Biography",tt1629705,102.0,6.6,"$987,883"
2552,3272,Gemini,"$200,340",Drama,tt5795086,93.0,5.4,"$200,340"
2553,3274,The Double,"$200,268",Drama,tt1646980,98.0,5.9,"$1,662,515"
2554,3276,Gauguin: Voyage to Tahiti,"$200,140","Documentary, History",tt6330052,102.0,5.9,"$3,389,322"
2555,3277,Cutie and the Boxer,"$200,036","Documentary, War",tt2355540,82.0,7.2,"$200,036"
2556,3278,Any Day Now,"$200,002","Crime, Drama",tt2066176,98.0,7.5,"$261,747"
2557,3280,Studio 54,"$199,767",Documentary,tt5773986,98.0,6.9,"$227,062"
2558,3281,No Place on Earth,"$199,659",Documentary,tt2343266,83.0,7.0,"$200,238"
2559,3282,White Girl,"$198,493","Drama, Mystery",tt4129870,88.0,5.7,"$200,242"
2560,3283,A Royal Night Out,"$197,973","Action, Biography, Crime",tt1837562,97.0,6.5,"$4,779,170"
2561,3284,Risk,"$197,621","Action, Biography, History",tt4964772,86.0,6.3,"$214,669"
2562,3285,Hesburgh,"$197,560","Action, Family, Fantasy",tt8403168,106.0,7.8,"$204,709"
2563,3287,Chasing the Dragon II: Wild Wild Bunch,"$196,634",Documentary,tt10279010,101.0,6.1,"$45,733,356"
2564,3288,Heneral Luna,"$195,580",Documentary,tt4944352,118.0,7.7,"$4,625,639"
2565,3289,The Nutcracker in 3D,"$195,459","Drama, Sport",tt1041804,110.0,4.3,"$16,918,946"
2566,3290,Somewhere Between,"$193,082","Comedy, Drama, Romance",tt1581845,88.0,7.8,"$210,975"
2567,3291,Aquarela,"$192,970",Drama,tt4920360,89.0,7.1,"$638,907"
2568,3292,Merchants of Doubt,"$192,400","Adventure, Comedy, Drama",tt3675568,96.0,7.7,"$308,156"
2569,3293,Legendary,"$191,875","Animation, Action, Adventure",tt1563704,107.0,6.2,"$200,393"
2570,3295,Gemma Bovery,"$191,512","Animation, Action, Adventure",tt2788556,99.0,6.4,"$4,644,525"
2571,3296,Spark: A Space Tail,"$190,511","Biography, Drama, Fantasy",tt3228088,91.0,4.5,"$1,040,689"
2572,3297,Code Black,"$190,229",Documentary,tt2759372,78.0,7.4,"$190,229"
2573,3298,The Final Year,"$189,886",Documentary,tt7215444,89.0,6.3,"$262,286"
2574,3299,Easy Money,"$188,870","Documentary, Biography",tt1291652,124.0,6.7,"$8,369,756"
2575,3302,Waste Land,"$187,716","Documentary, Biography",tt1268204,99.0,7.9,"$291,307"
2576,3304,Client 9: The Rise and Fall of Eliot Spitzer,"$187,540","Drama, Horror",tt1638362,117.0,7.4,"$192,870"
2577,3305,42nd Street: The Musical,"$187,440","Action, Adventure, Family",tt10140002,155.0,9.1,"$1,967,450"
2578,3306,Maggie,"$187,112","Drama, History",tt1881002,95.0,5.6,"$1,394,052"
2579,3308,The Monkey King 3,"$187,074","Biography, Crime, Drama",tt6466464,114.0,5.5,"$115,084,576"
2580,3309,The Connection,"$186,403","Action, Adventure, Comedy",tt2935564,135.0,7.1,"$12,062,441"
2581,3311,Stonewall,"$186,354",Drama,tt3018070,129.0,5.1,"$292,669"
2582,3312,The Clan,"$186,255","Comedy, Drama",tt4411504,108.0,7.0,"$20,381,995"
2583,3313,Goldbuster,"$186,135","Comedy, Drama",tt7743588,89.0,4.3,"$57,628,292"
2584,3314,Jane and Emma,"$184,795","Drama, Family",tt8581198,90.0,7.0,"$380,030"
2585,3315,To Dust,"$184,495","Drama, Mystery, Thriller",tt7117594,105.0,5.6,"$184,495"
2586,3316,The Other Side of Hope,"$183,943","Drama, War",tt5222918,100.0,7.2,"$4,282,973"
2587,3317,Uncle Boonmee Who Can Recall His Past Lives,"$183,605","Documentary, Biography, History",tt1588895,114.0,6.7,"$1,212,206"
2588,3318,Madeline's Madeline,"$183,537",Documentary,tt6101602,93.0,6.4,"$197,309"
2589,3319,Amigo,"$183,490",Comedy,tt1562847,124.0,5.9,"$184,705"
2590,3320,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby","$183,342","Comedy, Drama",tt1931549,104.0,6.7,"$183,342"
2591,3321,Lambert & Stamp,"$182,851","Action, Drama, Thriller",tt3458236,117.0,6.6,"$183,320"
2592,3322,Whose Streets?,"$182,799","Action, Fantasy",tt6176928,90.0,5.0,"$182,799"
2593,3323,Karwaan,"$182,009",Drama,tt7919680,114.0,7.5,"$536,525"
2594,3324,Blackhats,"$182,000","Drama, Romance",tt2157103,104.0,6.2,"$3,216"
2595,3325,League of Gods,"$181,633","Drama, Mystery, Romance",tt5481184,109.0,4.6,"$43,498,766"
2596,3326,Twelve,"$181,591","Animation, Drama, Fantasy",tt1407084,93.0,5.7,"$2,648,195"
2597,3329,Giant Little Ones,"$181,507","Drama, Music",tt4481066,93.0,7.2,"$181,507"
2598,3330,Last Letter,"$180,946","Drama, Romance",tt9078374,114.0,6.4,"$11,834,622"
2599,3331,Marjorie Prime,"$180,608","Drama, Musical",tt4978710,99.0,6.3,"$213,858"
2600,3332,Puella Magi Madoka Magica the Movie Part 1: Beginnings,"$180,440","Action, Thriller",tt2205948,130.0,7.7,"$5,816,330"
2601,3334,Go for It!,"$178,739","Comedy, Drama, Romance",tt1307926,105.0,3.9,"$180,237"
2602,3335,BuyBust,"$178,471","Animation, Action, Adventure",tt5938084,127.0,5.8,"$223,720"
2603,3337,Modest Heroes,"$178,027","Drama, Horror, Romance",tt8223844,53.0,7.0,"$178,027"
2604,3338,Monumental: In Search of America's National Treasure,"$177,729","Drama, War",tt1706687,84.0,5.0,"$177,729"
2605,3339,The Bad Batch,"$177,680",Drama,tt4334266,118.0,5.3,"$201,890"
2606,3340,Tere Naal Love Ho Gaya,"$177,472","Action, Thriller",tt2130242,130.0,5.8,"$481,796"
2607,3341,One Child Nation,"$177,377","Drama, Thriller",tt8923482,85.0,7.5,"$271,841"
2608,3342,The Guardians,"$177,331","Adventure, Drama, Thriller",tt0800054,88.0,7.8,"$4,167,608"
2609,3345,Viva,"$177,062",Documentary,tt4334482,100.0,7.2,"$423,976"
2610,3346,India's Most Wanted,"$176,858","Drama, History, Romance",tt8484942,123.0,3.6,"$235,351"
2611,3347,The Wave,"$176,637","Documentary, Sport",tt3616916,105.0,6.7,"$12,975,143"
2612,3348,The Hunter,"$176,432","Crime, Drama",tt1190072,90.0,6.3,"$1,680,778"
2613,3351,Serena,"$176,305",Documentary,tt1247690,109.0,5.4,"$5,092,129"
2614,3353,Take Every Wave: The Life of Laird Hamilton,"$176,076","Comedy, Romance, Sport",tt6333092,118.0,7.2,"$223,301"
2615,3354,Graduation,"$175,975","Drama, Family, Sport",tt4936450,128.0,7.4,"$2,015,002"
2616,3355,The Afflicted,"$175,742","Drama, Music, Romance",tt1566637,85.0,4.6,"$212,940"
2617,3356,Casino Jack and the United States of Money,"$175,604","Animation, Action, Drama",tt1540814,118.0,7.1,"$176,865"
2618,3357,Populaire,"$175,256","Comedy, Crime, Thriller",tt2070776,111.0,6.9,"$12,698,385"
2619,3358,Champion,"$175,232","Action, Crime, Thriller",tt5078656,116.0,5.8,"$8,974,547"
2620,3364,The Broken Circle Breakdown,"$175,058","Comedy, Drama",tt2024519,111.0,7.8,"$5,990,754"
2621,3365,The Accidental Detective 2: In Action,"$174,742","Documentary, Short",tt7022500,116.0,6.5,"$24,243,825"
2622,3366,Asura,"$174,501","Documentary, Biography",tt2328505,76.0,6.7,"$18,300,843"
2623,3369,Afternoon Delight,"$174,496","Drama, Family, Fantasy",tt2312890,98.0,5.8,"$175,755"
2624,3370,Always at The Carlyle,"$174,251",Documentary,tt4151320,92.0,6.2,"$174,251"
2625,3371,Yellow Day,"$173,819","Documentary, Biography, Drama",tt2170242,98.0,6.3,"$29,656"
2626,3372,Anita,"$173,634","Comedy, Drama, Romance",tt2478440,55.0,9.2,"$176,979"
2627,3374,A.C.O.D.,"$172,344",Drama,tt1311060,88.0,5.7,"$175,705"
2628,3375,Afternoon of a Faun: Tanaquil Le Clercq,"$172,120","Adventure, Drama, Fantasy",tt2381319,91.0,7.2,"$172,450"
2629,3376,Copperhead,"$171,740","Action, Adventure",tt2404555,120.0,5.6,"$171,740"
2630,3377,Polisse,"$171,320","Drama, Fantasy, Horror",tt1661420,127.0,7.3,"$20,590,872"
2631,3380,Somm,"$170,561","Drama, History, War",tt2204371,94.0,7.0,"$174,197"
2632,3381,Escape from Tomorrow,"$169,719","Animation, Action, Adventure",tt2187884,90.0,5.2,"$171,962"
2633,3382,David Lynch: The Art Life,"$169,517","Crime, Thriller, Western",tt1691152,88.0,7.2,"$311,470"
2634,3383,"Cinco de Mayo, La Batalla","$169,379","Documentary, Music",tt2553908,125.0,6.2,"$2,794,852"
2635,3384,Vicky Donor,"$169,209",Documentary,tt2317337,126.0,7.8,"$739,085"
2636,3385,Valley of Bones,"$168,738","Action, Drama, Romance",tt4180286,90.0,4.2,"$168,738"
2637,3387,"Hieronymus Bosch, Touched by the Devil","$167,601","Drama, Mystery",tt5337758,86.0,6.5,"$201,907"
2638,3388,Double Lover,"$167,581",Documentary,tt6367558,107.0,6.2,"$5,012,423"
2639,3389,Bellflower,"$167,242","Action, Horror",tt1242599,106.0,6.4,"$172,935"
2640,3390,All Things Must Pass: The Rise and Fall of Tower Records,"$166,872","Drama, Music",tt3272570,94.0,7.3,"$172,394"
2641,3391,Complete Unknown,"$166,827","Documentary, Adventure",tt4230700,91.0,5.4,"$217,473"
2642,3392,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,"$166,616",Musical,tt7210348,78.0,6.5,"$195,517"
2643,3393,Rampant,"$166,540","Comedy, Romance",tt6927152,121.0,6.3,"$12,359,573"
2644,3394,The Fits,"$166,425",Drama,tt4238858,72.0,6.7,"$169,236"
2645,3395,The River and the Wall,"$165,697","Action, Fantasy, Romance",tt8999864,97.0,7.6,"$183,602"
2646,3396,Bright Ones,"$165,627","Drama, Mystery",tt7772498,82.0,8.0,"$165,627"
2647,3397,Vaxxed: From Cover-Up to Catastrophe,"$164,982","Comedy, Crime, Romance",tt5562652,91.0,5.4,"$1,163,265"
2648,3398,Horns,"$164,480","Drama, Romance",tt1528071,120.0,6.5,"$3,875,442"
2649,3399,Chance Pe Dance,"$164,188",Documentary,tt1392744,122.0,4.7,"$220,619"
2650,3400,The Last Godfather,"$163,591",Drama,tt1584131,100.0,3.7,"$16,863,629"
2651,3401,De Palma,"$163,359","Drama, Romance",tt1683048,110.0,7.4,"$168,045"
2652,3402,Restless,"$163,141",Drama,tt1498569,91.0,6.8,"$2,518,012"
2653,3404,Keep on Keepin' On,"$162,530",Drama,tt2674040,84.0,7.7,"$163,745"
2654,3405,Time Out of Mind,"$162,270","Biography, Drama, War",tt3505712,120.0,5.7,"$314,082"
2655,3406,Louder Than Bombs,"$161,789","Biography, Romance",tt2217859,109.0,6.6,"$1,160,724"
2656,3407,The Samuel Project,"$161,565",Comedy,tt6208950,92.0,8.2,"$161,565"
2657,3408,On the Job,"$161,217","Drama, Thriller",tt2717558,118.0,7.0,"$472,890"
2658,3409,Young Goethe in Love,"$160,392","Action, Crime, Drama",tt1440180,102.0,6.7,"$5,826,565"
2659,3410,After the Ball,"$160,165",Documentary,tt3717016,101.0,5.9,"$234,417"
2660,3411,Sunset Song,"$159,257","Documentary, History",tt2262161,135.0,6.4,"$1,302,482"
2661,3412,Them That Follow,"$159,218","Drama, Thriller",tt7313348,98.0,6.0,"$172,952"
2662,3413,We Steal Secrets: The Story of WikiLeaks,"$158,932","Comedy, Drama",tt1824254,130.0,6.9,"$457,517"
2663,3414,The Last Resort,"$158,646",Documentary,tt5721728,118.0,6.8,"$158,646"
2664,3417,Jig,"$157,504",Documentary,tt1748062,99.0,6.7,"$363,320"
2665,3418,Elles,"$157,427","Comedy, Fantasy",tt1549589,99.0,5.6,"$3,822,241"
2666,3419,Free the Mind,"$157,007","Animation, Adventure, Comedy",tt1673376,80.0,6.4,"$157,201"
2667,3420,Pastorela,"$156,784","Horror, Thriller",tt2011183,88.0,6.2,"$3,179,022"
2668,3421,InAPPropriate Comedy,"$156,414",Documentary,tt1754811,83.0,2.9,"$228,004"
2669,3422,Hell and Back,"$156,166","Documentary, Biography, Music",tt2141773,86.0,5.4,"$157,768"
2670,3423,Journey's End,"$156,164","Biography, Drama, History",tt3780500,107.0,6.7,"$970,809"
2671,3424,Deadtime,"$156,072","Crime, Drama",tt1560479,97.0,2.2,"$156,072"
2672,3426,Crazy Horse,"$155,677","Comedy, Romance",tt2043814,134.0,6.4,"$157,782"
2673,3427,Linda Ronstadt: The Sound of My Voice,"$155,243","Drama, Romance",tt10011448,,9.4,"$4,252,657"
2674,3428,Experimenter,"$155,075","Animation, Adventure, Comedy",tt3726704,98.0,6.6,"$224,145"
2675,3429,A Good Old Fashioned Orgy,"$154,604","Documentary, Drama",tt1231586,95.0,6.2,"$1,369,485"
2676,3430,Luis and the Aliens,"$154,170",Drama,tt4410000,86.0,6.0,"$12,627,729"
2677,3431,Magic Trip: Ken Kesey's Search for a Kool Place,"$153,943",Drama,tt1235790,107.0,6.8,"$155,005"
2678,3432,Citizen Koch,"$153,908",Drama,tt2545338,90.0,6.6,"$153,908"
2679,3433,Unforgivable,"$153,785","Action, Comedy, Crime",tt1583737,111.0,5.8,"$1,351,146"
2680,3434,Bol,"$153,369",Sport,tt1891757,165.0,8.3,"$509,872"
2681,3435,Welcome to the Rileys,"$152,857",Drama,tt1183923,110.0,7.0,"$358,014"
2682,3436,Le Quattro Volte,"$152,530","Drama, Family, Fantasy",tt1646975,88.0,7.2,"$701,334"
2683,3437,Snake & Mongoose,"$152,200","Crime, Drama",tt1718898,102.0,5.7,"$152,200"
2684,3438,Play the Flute,"$152,158",Documentary,tt6356220,103.0,8.6,"$241,251"
2685,3439,Peterloo,"$151,971","Crime, Drama",tt4614612,154.0,6.4,"$1,998,945"
2686,3440,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"$151,389","Action, Drama",tt2654360,88.0,7.1,"$152,791"
2687,3441,Beginning of the Great Revival,"$151,305","Horror, Mystery, Sci-Fi",tt1699513,140.0,2.5,"$58,309,289"
2688,3442,The Unknown Girl,"$150,549","Documentary, News",tt4630550,113.0,6.5,"$2,432,640"
2689,3443,Blade of the Immortal,"$150,532",Drama,tt5084170,140.0,6.8,"$7,162,617"
2690,3444,The Void,"$150,372","Crime, Drama, Western",tt4255304,90.0,5.8,"$368,372"
2691,3446,Revenge of the Electric Car,"$150,307","Drama, Romance",tt1413496,90.0,7.2,"$151,272"
2692,3447,Alive Inside,"$150,200",Documentary,tt2593392,78.0,8.2,"$256,682"
2693,3448,Little Woods,"$150,010","Drama, Thriller",tt6418918,105.0,5.9,"$171,912"
2694,3449,Samba,"$149,805",Drama,tt3399024,118.0,6.7,"$39,178,695"
2695,3450,Jinn,"$149,337","Documentary, Biography, Music",tt1562899,97.0,4.2,"$297,381"
2696,3452,Michael Moore in TrumpLand,"$149,090","Crime, Drama",tt6163356,73.0,5.6,"$149,090"
2697,3453,Gun Hill Road,"$148,994","Biography, Drama",tt1525838,86.0,6.6,"$148,994"
2698,3454,Chavela,"$148,666","Drama, War",tt6217664,93.0,7.8,"$272,842"
2699,3455,Bad Reputation,"$148,568","Crime, Drama, Thriller",tt7525514,93.0,7.4,"$154,190"
2700,3456,Museo,"$148,505","Documentary, Biography",tt4958448,128.0,7.0,"$759,626"
2701,3457,Trial by Fire,"$148,504","Drama, Romance",tt3263946,127.0,6.1,"$148,504"
2702,3459,Dogman,"$148,225","Documentary, Biography",tt2069756,91.0,3.6,"$5,080,147"
2703,3461,Eames: The Architect & The Painter,"$147,591","Horror, Thriller",tt1972646,85.0,7.2,"$159,715"
2704,3463,Thelma,"$147,391","Comedy, Romance",tt1989685,111.0,6.8,"$1,463,727"
2705,3465,Halston,"$146,512","Drama, Romance",tt9358192,105.0,6.6,"$163,446"
2706,3466,Deadly Renovations,"$146,146","Documentary, History, Music",tt1558256,85.0,2.9,"$146,146"
2707,3467,A Coffee in Berlin,"$146,135",Drama,tt1954701,86.0,7.4,"$2,826,333"
2708,3468,Touched with Fire,"$146,070",Drama,tt2848324,106.0,6.2,"$146,487"
2709,3469,Hecho en México,"$145,936","Adventure, Drama",tt2062645,98.0,7.0,"$1,042,673"
2710,3470,I Wish,"$145,697","Biography, Crime, Drama",tt1650453,128.0,7.4,"$2,371,548"
2711,3472,Framing John DeLorean,"$145,625","Drama, Family",tt6256978,109.0,7.6,"$145,625"
2712,3473,Mother of George,"$145,400",Documentary,tt2094890,107.0,6.4,"$157,937"
2713,3474,Kicks,"$145,368",Musical,tt4254584,80.0,6.3,"$150,191"
2714,3476,The Last Dalai Lama?,"$144,934",Thriller,tt6865478,82.0,7.4,"$145,524"
2715,3477,Tangerines,"$144,501",Drama,tt2991224,87.0,8.2,"$1,024,132"
2716,3478,Narco Cultura,"$144,405","Biography, Drama, Music",tt2504022,103.0,7.2,"$163,690"
2717,3479,From Beneath,"$144,123","Documentary, Music",tt2215366,82.0,4.4,"$144,123"
2718,3480,Hampstead,"$143,819","Comedy, Drama",tt5153236,102.0,5.9,"$6,335,171"
2719,3481,Manifesto,"$143,656","Comedy, Drama",tt1831672,84.0,6.2,"$416,389"
2720,3484,Desert Dancer,"$143,653","Comedy, Drama, Mystery",tt2403393,104.0,6.2,"$438,165"
2721,3485,Thunder Soul,"$143,568","Comedy, Fantasy, Horror",tt1611180,83.0,7.6,"$143,986"
2722,3486,This Must Be the Place,"$142,242",Drama,tt1440345,118.0,6.7,"$11,928,909"
2723,3487,Cold Weather,"$141,358",Drama,tt1497874,96.0,6.2,"$144,056"
2724,3488,John Dies at the End,"$141,307","Drama, Romance",tt1783732,99.0,6.4,"$141,951"
2725,3489,Krisha,"$140,779","Drama, Romance",tt4266638,83.0,7.2,"$144,822"
2726,3490,Luv Shuv Tey Chicken Khurana,"$140,035","Comedy, Drama",tt2186933,140.0,6.6,"$229,136"
2727,3491,Midnight's Children,"$139,644","Action, Comedy, Drama",tt1714866,146.0,6.2,"$1,243,980"
2728,3493,A Brilliant Young Mind,"$139,511","Crime, Drama",tt3149038,111.0,7.2,"$1,043,620"
2729,3494,Give Me Liberty,"$139,295","Crime, Drama",tt4169146,119.0,8.1,"$624,152"
2730,3495,Rangeelay,"$139,074","Animation, Action, Crime",tt2821880,129.0,5.0,"$243,246"
2731,3496,High School,"$139,034","Documentary, History",tt1247667,99.0,5.8,"$221,590"
2732,3497,LUV,"$138,634","Comedy, Drama, Musical",tt1907707,94.0,6.0,"$156,996"
2733,3498,Who Will Write Our History,"$138,039","Animation, Drama, Sci-Fi",tt4645358,95.0,7.9,"$138,039"
2734,3499,Rafiki,"$137,968","Comedy, Drama",tt8286894,83.0,6.4,"$181,316"
2735,3500,The Last Five Years,"$137,945","Documentary, Comedy, Music",tt2474024,94.0,5.9,"$292,092"
2736,3501,Ingrid Bergman: In Her Own Words,"$137,927","Action, Adventure, Comedy",tt4621016,114.0,7.4,"$214,014"
2737,3503,Listen Up Philip,"$137,600",Documentary,tt3093546,108.0,6.3,"$200,126"
2738,3504,Mistaken for Strangers,"$137,460","Action, Drama, History",tt2737310,75.0,7.3,"$253,285"
2739,3505,The Weathered Underground,"$137,405","Comedy, Drama, Romance",tt1464590,310.0,6.2,"$140,091"
2740,3506,Good Ol' Freda,"$136,742",Drama,tt2505938,86.0,7.3,"$138,811"
2741,3508,The Kind Words,"$135,382",Comedy,tt3809478,118.0,6.8,"$135,382"
2742,3509,Ghost Stories,"$135,095","Biography, Comedy, Drama",tt5516328,98.0,6.4,"$4,131,358"
2743,3510,Tumbledown,"$135,026","Animation, Adventure, Drama",tt2338424,105.0,6.2,"$282,083"
2744,3513,Love Ranch,"$134,904","Documentary, Drama, Family",tt1125929,117.0,5.6,"$137,885"
2745,3514,Okko's Inn,"$134,787",Drama,tt8328740,94.0,6.9,"$293,385"
2746,3515,Restless Creature: Wendy Whelan,"$134,717","Documentary, Sport",tt5119264,90.0,7.1,"$147,780"
2747,3516,Palau the Movie,"$134,696",Documentary,tt8109800,120.0,8.4,"$171,155"
2748,3517,Dancing in Jaffa,"$134,484",Horror,tt2125480,90.0,6.6,"$311,001"
2749,3518,The Other Dream Team,"$133,778","Documentary, Animation, Biography",tt1606829,89.0,8.4,"$135,228"
2750,3519,Björk: Biophilia Live,"$132,949",Drama,tt3626442,97.0,8.0,"$433,686"
2751,3520,Is the Man Who Is Tall Happy?,"$132,409","Documentary, History, News",tt1817287,88.0,7.1,"$137,042"
2752,3521,Dawson City: Frozen Time,"$132,369","Family, Sport",tt5215486,120.0,7.6,"$132,369"
2753,3522,Redwood Highway,"$132,297",Drama,tt2515164,90.0,6.4,"$134,049"
2754,3523,Manglehorn,"$132,075",Documentary,tt2893490,97.0,5.6,"$459,636"
2755,3524,How to Survive a Plague,"$132,055","Animation, Family",tt2124803,110.0,7.6,"$132,055"
2756,3525,The Rocket,"$132,000","Crime, Thriller",tt2178256,96.0,7.3,"$449,064"
2757,3527,The Death and Life of John F. Donovan,"$131,955",Comedy,tt4042818,123.0,6.3,"$3,326,364"
2758,3528,Kumaré,"$131,417",Romance,tt1865425,84.0,7.5,"$132,160"
2759,3529,Peppa Celebrates Chinese New Year,"$131,225",Biography,tt9629026,81.0,3.3,"$18,653,040"
2760,3530,Raja Natwarlal,"$131,105",Drama,tt3483712,141.0,6.1,"$256,978"
2761,3531,The New Girlfriend,"$130,265","Comedy, Drama",tt3184934,108.0,6.6,"$5,215,796"
2762,3532,Requiem for the American Dream,"$130,152",Drama,tt3270538,73.0,8.1,"$130,152"
2763,3534,Tomboy,"$129,834","Comedy, Drama",tt1847731,82.0,7.3,"$1,320,424"
2764,3535,Mississippi Grind,"$129,747","Action, Crime, Thriller",tt2349144,108.0,6.4,"$422,746"
2765,3536,Moka,"$129,547","Fantasy, Horror, Mystery",tt5072406,89.0,6.2,"$1,493,067"
2766,3537,Support the Girls,"$129,124","Comedy, Horror",tt6859352,93.0,6.5,"$139,550"
2767,3538,Kung Fu Jungle,"$129,115",Thriller,tt2952602,100.0,6.5,"$24,070,765"
2768,3541,The Loneliest Planet,"$128,519","Documentary, War",tt1695405,113.0,5.5,"$268,933"
2769,3542,Eating Animals,"$128,503","Crime, Thriller",tt2180351,94.0,7.2,"$153,993"
2770,3543,The Other Story,"$128,442","Comedy, Family, Sci-Fi",tt8510206,112.0,7.0,"$135,191"
2771,3544,I Saw the Devil,"$128,392","Documentary, History",tt1588170,142.0,7.8,"$12,966,357"
2772,3545,City of Ghosts,"$128,015","Action, Crime, Drama",tt6333056,92.0,7.4,"$228,225"
2773,3546,Cop Car,"$128,002","Action, Crime, Drama",tt3813310,88.0,6.3,"$143,658"
2774,3547,Stonewall Uprising,"$127,940","Action, Adventure, Drama",tt1562450,80.0,7.2,"$128,203"
2775,3548,Game,"$127,759","Documentary, Biography, Music",tt1772872,135.0,5.1,"$381,911"
2776,3552,Gore Vidal: The United States of Amnesia,"$127,743","Drama, Mystery, Sci-Fi",tt1745710,83.0,7.7,"$140,164"
2777,3553,A Band Called Death,"$125,856","Comedy, Drama",tt2064713,96.0,7.5,"$127,257"
2778,3554,Europa Report,"$125,687",Drama,tt2051879,90.0,6.4,"$125,687"
2779,3555,The Young Karl Marx,"$125,659","Comedy, Romance",tt1699518,118.0,6.6,"$4,870,373"
