,Movie Title,Gross Revenue (USD),Genre,Runtime (min),IMDB Rating
4517,Extraordinary Mission,"$28,649","Drama, History",117.0,6.2
4518,Side by Side,"$28,592",Drama,99.0,7.6
4520,King Cobra,"$28,505",Drama,91.0,5.6
4521,Long Shot: The Kevin Laue Story,"$28,449",Documentary,93.0,7.7
4522,"Rabin, the Last Day","$28,411",Drama,153.0,5.8
4523,Mothers and Daughters,"$28,368","Horror, Western",90.0,5.0
4524,Valley of Love,"$28,289","Documentary, Biography, History",91.0,5.9
4525,The Best Democracy Money Can Buy,"$28,272",Drama,114.0,7.6
4526,The We and the I,"$28,254","Crime, Drama, Romance",103.0,6.1
4527,The Wind,"$28,252",Drama,86.0,5.6
4528,Troublemakers: The Story of Land Art,"$28,140","Comedy, Drama",72.0,6.5
4529,Beneath the Harvest Sky,"$28,116","Biography, Drama, Fantasy",116.0,6.2
4530,The Cut,"$28,066","Action, Crime, Thriller",138.0,6.3
4531,Match,"$28,041","Documentary, Biography",117.0,5.5
4533,Least Among Saints,"$28,026","Documentary, Biography, Music",107.0,6.5
4534,Endless Poetry,"$28,000","Documentary, Biography",128.0,7.6
4535,Hotel by the River,"$27,964","Action, Thriller",96.0,6.8
4536,Sacrifice,"$27,899","Action, Drama, Thriller",67.0,5.9
4542,Dealt,"$27,801",Documentary,85.0,7.6
4543,Horn from the Heart: The Paul Butterfield Story,"$27,782","Drama, Music",95.0,7.1
4544,On Her Shoulders,"$27,767","Drama, Horror, Sci-Fi",95.0,7.4
4545,The Villainess,"$27,741","Drama, Romance",129.0,6.7
4546,Killing Season,"$27,713",Drama,91.0,5.4
4547,30 Years of Garbage: The Garbage Pail Kids Story,"$27,643",Documentary,114.0,7.2
4548,"Like Sunday, Like Rain","$27,623","Comedy, Crime, Drama",104.0,6.9
4549,The Untamed,"$27,593","Biography, Drama, Sport",98.0,6.2
4550,North Sea Texas,"$27,578","Documentary, Music",98.0,7.2
4551,In the Aisles,"$27,522",Horror,125.0,7.0
4552,The Ambassador,"$27,503",Documentary,93.0,7.3
4553,Salvation Boulevard,"$27,445","Drama, Western",96.0,5.3
4554,Take Me to the River,"$27,298",Drama,84.0,6.0
4556,You've Been Trumped,"$27,210","Comedy, Romance",79.0,7.5
4557,The Keeping Room,"$27,166","Documentary, Crime",95.0,6.0
4558,Bronx Gothic,"$27,151","Documentary, Sport",91.0,6.3
4559,Redemption Road,"$27,012",Documentary,95.0,5.8
4560,Ribbons,"$26,872","Documentary, Drama, History",95.0,6.2
4561,Peace Officer,"$26,632","Comedy, Romance",105.0,7.5
4562,Wrestle,"$26,597",Drama,96.0,8.5
4563,Milford Graves Full Mantis,"$26,566",Drama,91.0,8.2
4564,Unlocking the Cage,"$26,560","Action, Crime, Drama",91.0,7.0
4565,Here,"$26,464","Documentary, Music, Musical",126.0,6.0
4569,Love & Taxes,"$26,414","Comedy, Drama, Romance",90.0,7.2
4570,The Daughter,"$26,376","Action, Crime, Drama",87.0,6.4
4574,The Sweeney,"$26,345","Drama, Romance, Thriller",112.0,6.1
4575,Broadway Idiot,"$26,311","Comedy, Drama",81.0,7.7
4576,Front Cover,"$26,305","Documentary, Biography",87.0,6.1
4577,Kill List,"$26,297","Documentary, History",95.0,6.4
4578,Donnybrook,"$26,284","Drama, Thriller",101.0,5.7
4579,The Charmer,"$26,167","Action, Thriller",100.0,6.7
4580,The Misandrists,"$26,123","Drama, Horror",91.0,4.9
4581,Jane's Journey,"$26,107","Documentary, Biography, History",107.0,7.3
4582,Hitler's Children,"$26,083","Drama, Romance",59.0,7.4
4583,Jet Trash,"$26,002","Comedy, Drama, Sport",85.0,5.1
4584,Universal Squadrons,"$26,000","Crime, Drama, Thriller",84.0,4.6
4585,The Eyes of My Mother,"$25,981","Action, Biography, Drama",76.0,6.2
4586,Sembene!,"$25,947","Comedy, Drama, Music",89.0,7.1
4587,"Tuesday, After Christmas","$25,866","Comedy, Drama",99.0,7.0
4588,Ping Pong Summer,"$25,781","Documentary, War",92.0,5.4
4589,Ridge Runners,"$25,762","Comedy, Drama, Romance",81.0,3.8
4590,Chevalier,"$25,676","Horror, Mystery, Thriller",105.0,6.3
4591,For Sama,"$25,522",Drama,95.0,8.8
4592,Waiting for Forever,"$25,517",Drama,95.0,6.0
4593,Mr. Right,"$25,369",Reality-TV,95.0,6.3
4595,The Worst Movie Ever!,"$25,206","Action, Horror, Thriller",76.0,4.0
4596,Bloody Crayons,"$25,193",Drama,109.0,5.9
4597,End of the Century,"$25,183","Drama, Thriller",84.0,7.2
4598,Tiger Eyes,"$25,163","Action, Drama, Sci-Fi",92.0,6.4
4599,Trey,"$25,000","Drama, Romance",91.0,6.6
4600,Nobody Walks,"$24,995","Comedy, Drama, Romance",83.0,5.3
4601,A Monster with a Thousand Heads,"$24,852","Documentary, War",74.0,6.6
4602,The Lucky Man,"$24,813","Drama, History, War",98.0,5.7
4603,"Pink Ribbons, Inc.","$24,784","Comedy, Crime, Music",97.0,7.3
4604,The Day After,"$24,746",Drama,92.0,7.0
4605,Swimming with Men,"$24,708","Comedy, Drama",96.0,6.3
4606,Naples '44,"$24,620",Drama,80.0,6.7
4607,Olvidados,"$24,441",Documentary,112.0,5.9
4608,Sound of Noise,"$24,376",Drama,102.0,7.2
4609,Radio Dreams,"$24,356",Drama,93.0,6.1
4610,The Citizen,"$24,296",Drama,99.0,7.0
4611,No Home Movie,"$24,132","Adventure, Drama",115.0,6.6
4612,Harvest,"$24,073",Documentary,102.0,5.3
4615,Radio Unnameable,"$24,017","Action, Comedy, Crime",87.0,7.2
4616,Vazante,"$23,884",Comedy,116.0,6.1
4617,Behind the Burly Q,"$23,859",Drama,97.0,6.6
4618,Kill Me Three Times,"$23,840",Drama,90.0,5.9
4619,The Last Days on Mars,"$23,838",Documentary,98.0,5.5
4620,Death House,"$23,833",Documentary,95.0,3.0
4621,Immigration Tango,"$23,812","Adventure, Comedy, Romance",92.0,3.5
4622,Attenberg,"$23,787",Drama,97.0,6.2
4623,Disturbing the Peace,"$23,688",Documentary,87.0,7.5
4624,Otter 501,"$23,656","Horror, Sci-Fi, Thriller",85.0,7.8
4625,Lost Bohemia,"$23,584","Drama, Romance",77.0,8.7
4626,"A Woman, a Part","$23,562","Crime, Drama, Thriller",97.0,5.4
4627,Letter from Masanjia,"$23,481","Animation, Sci-Fi, Thriller",75.0,8.0
4628,Simple Creature,"$23,470","Biography, Drama, Thriller",92.0,4.0
4629,Asako I & II,"$23,451",Documentary,119.0,6.6
4630,Elena,"$23,278",Documentary,109.0,7.3
4633,Jimmy P.,"$23,220",Drama,117.0,6.1
4634,Can't Stand Losing You: Surviving the Police,"$23,193","Documentary, Sport",79.0,6.8
4635,For Ahkeem,"$23,136","Action, Sci-Fi, Thriller",90.0,7.6
4636,The Departure,"$23,100","Comedy, Drama",87.0,7.0
4637,Video Games: The Movie,"$23,043",Horror,101.0,6.1
4638,Goat,"$23,020","Comedy, Drama",75.0,6.3
4640,The Iran Job,"$23,019","Documentary, Drama, Sport",90.0,7.1
4641,The Recall,"$22,943","Documentary, Music",90.0,4.4
4642,Struck by Lightning,"$22,930","Action, Drama, History",90.0,6.3
4643,The Final Wish,"$22,912","Animation, Comedy, Drama",95.0,4.2
4644,R100,"$22,770","Drama, Fantasy, Mystery",99.0,6.1
4645,Happy Valley,"$22,710",Documentary,98.0,7.1
4646,Greenwich Village: Music That Defined a Generation,"$22,560","Documentary, Biography, Drama",92.0,7.1
4647,Black Death,"$22,554","Crime, Drama",102.0,6.4
4648,Rocks in My Pockets,"$22,518","Drama, Music, Mystery",88.0,7.7
4649,Winter's Tale,"$22,451","Comedy, Drama, Music",118.0,6.2
4650,My Scientology Movie,"$22,450",Comedy,99.0,6.7
4651,Be Here Now,"$22,424",Documentary,100.0,8.7
4652,Anesthesia,"$22,386",Documentary,90.0,6.1
4653,Grand Piano,"$22,353",Documentary,90.0,5.9
4654,The Grace of Jake,"$22,345","Horror, Mystery, Thriller",90.0,7.1
4655,Lolo,"$22,272",Romance,60.0,7.9
4657,Generation Startup,"$22,271",Drama,93.0,6.9
4658,The Other City,"$22,221","Drama, Musical, Romance",90.0,6.5
4659,Vanishing on 7th Street,"$22,197","Drama, Thriller",92.0,4.9
4660,Princess Cut,"$22,167",Drama,97.0,5.1
4661,The Black Dove,"$22,150","Drama, Mystery, Thriller",111.0,5.4
4662,Sanam Teri Kasam,"$22,121","Biography, Crime, Drama",154.0,7.3
4663,Keyhole,"$22,099","Comedy, Drama",94.0,5.5
4664,Tyrannosaur,"$22,088","Drama, Horror, Sci-Fi",92.0,7.6
4665,The Workshop,"$22,061","Drama, Music",77.0,8.0
4667,Answers to Nothing,"$22,029","Biography, Drama",124.0,5.2
4668,Loving Pablo,"$22,017","Crime, Drama",123.0,6.3
4669,May in the Summer,"$22,004","Drama, History",99.0,5.6
4670,The Divide,"$22,000",Mystery,112.0,5.8
4673,I Used to Be Darker,"$21,964","Comedy, Crime, Mystery",89.0,5.6
4674,Camille Claudel 1915,"$21,960","Horror, Sci-Fi, Thriller",95.0,6.5
4675,Pieta,"$21,932","Animation, Adventure, Family",104.0,7.2
4676,Paradise Club,"$21,923","Animation, Drama, Fantasy",93.0,6.5
4677,Incendiary,"$21,882","Documentary, History, News",90.0,7.2
4678,Winning Formula,"$21,855","Comedy, Romance",93.0,7.9
4679,V/H/S/2,"$21,833","Comedy, Fantasy, Horror",96.0,6.1
4680,The Girl Without Hands,"$21,787",Documentary,76.0,7.0
4681,The Revisionaries,"$21,731",Documentary,92.0,7.0
4682,Ceremony,"$21,666","Drama, Horror",89.0,5.5
4683,The ABCs of Death,"$21,660","Comedy, Drama",129.0,4.7
4684,Half the Picture,"$21,589",Documentary,94.0,6.6
4685,Évocateur: The Morton Downey Jr. Movie,"$21,476","Documentary, History, Music",90.0,6.9
4686,The Transfiguration,"$21,464","Drama, Thriller",97.0,6.0
4687,Tyrel,"$21,456","Biography, Drama, Music",86.0,5.2
4688,Trophy,"$21,439","Biography, Comedy, Drama",108.0,7.4
4689,Tap World,"$21,312","Documentary, Crime, Drama",72.0,7.0
4690,Simon Killer,"$21,303",Horror,101.0,6.3
4691,The Arbor,"$21,268",Drama,94.0,7.2
4692,The Look of Love,"$21,252","Documentary, Thriller",101.0,6.0
4694,Finding Oscar,"$21,246",Comedy,100.0,7.1
4695,The Fiancé,"$21,209","Documentary, Crime",79.0,2.4
4696,Born to Fly: Elizabeth Streb vs. Gravity,"$21,199",Drama,82.0,6.7
4697,Bonsái,"$21,163","Comedy, Romance",95.0,6.3
4698,Girl Model,"$21,154","Adventure, Comedy, Fantasy",78.0,6.5
4699,The Happys,"$21,108",Documentary,87.0,7.3
4700,"3½ Minutes, Ten Bullets","$21,108","Drama, Horror, Mystery",98.0,7.2
4701,NightLights,"$21,099","Drama, Romance",97.0,8.0
4702,Slow Learners,"$21,080","Drama, Mystery, Romance",96.0,5.8
4703,Monster Hunt,"$21,074","Comedy, Drama, Romance",117.0,6.1
4704,And Everything Is Going Fine,"$21,073",Drama,89.0,7.2
4705,The Hole in the Ground,"$21,072","Thriller, Western",90.0,5.7
4706,Lilting,"$21,068","Family, Sport",83.0,7.2
4707,Lay the Favorite,"$20,998",Documentary,94.0,4.8
4708,Cosmos,"$20,991",Horror,103.0,5.9
4709,Red Hill,"$20,960","Documentary, Drama",95.0,6.4
4710,Graceland,"$20,791","Horror, Thriller",84.0,6.7
4711,Did You Wonder Who Fired the Gun?,"$20,765","Action, Drama, Horror",90.0,6.6
4712,All These Sleepless Nights,"$20,555","Documentary, Horror",100.0,6.7
4713,Band of Robbers,"$20,555","Documentary, Adventure, Biography",95.0,6.0
4714,Maniac,"$20,551","Action, Mystery, Thriller",160.0,4.8
4716,The Day,"$20,502","Comedy, Crime, Horror",87.0,5.2
4717,Coming Up Roses,"$20,491",Documentary,93.0,7.4
4718,The Devil and Father Amorth,"$20,449","Comedy, Drama, Romance",68.0,4.6
4719,The Highest Pass,"$20,386","Drama, Romance",90.0,7.1
4720,RV: Resurrected Victims,"$20,374","Drama, Horror, Sci-Fi",91.0,5.7
4721,Better Watch Out,"$20,369","Crime, Drama, Thriller",89.0,6.5
4722,The Ghosts in Our Machine,"$20,344","Drama, Romance",93.0,8.3
4723,Boy Meets Girl,"$20,289",Comedy,95.0,7.0
4724,The Cured,"$20,261",Drama,95.0,5.5
4725,This Last Lonely Place,"$20,215","Drama, Fantasy, Mystery",85.0,7.8
4726,Monogamy,"$20,202","Documentary, Music",96.0,5.1
4727,Jesus Henry Christ,"$20,183","Documentary, Biography",92.0,6.4
4728,New World Order,"$20,100",Drama,118.0,3.0
4729,The Sea of Trees,"$20,083","Horror, Mystery, Thriller",110.0,6.0
4730,The Gospel of Eureka,"$20,039","Animation, Fantasy, Mystery",75.0,6.6
4731,Cameraman: The Life and Work of Jack Cardiff,"$20,019","Comedy, Drama, Romance",86.0,7.8
4732,The Load,"$20,014","Comedy, Romance",98.0,6.7
4733,District,"$20,000","Drama, War",67.0,6.5
4734,The Blackcoat's Daughter,"$19,980","Crime, Drama",93.0,5.9
4735,Apocalypsis,"$19,940","Documentary, Comedy, Drama",90.0,7.8
4736,Love Me True,"$19,887",Drama,88.0,5.3
4737,Christian Mingle,"$19,836","Comedy, Horror",103.0,4.3
4738,Girls of the Sun,"$19,712","Documentary, Biography, Comedy",115.0,6.0
4739,Piranhas,"$19,661",Documentary,105.0,6.6
4740,Shut Up Little Man! An Audio Misadventure,"$19,654",Documentary,90.0,6.7
4741,Bad Milo,"$19,613",Comedy,85.0,5.7
4742,Art Bastard,"$19,600",Drama,82.0,6.6
4743,Noma My Perfect Storm,"$19,554","Documentary, Biography, Crime",100.0,6.2
4744,Waiting for Lightning,"$19,537","Drama, Mystery",96.0,7.3
4745,Teenage,"$19,500","Documentary, Music",78.0,6.5
4746,Whensday,"$19,463",Comedy,100.0,7.5
4747,House of Tolerance,"$19,327","Comedy, Horror",122.0,6.7
4748,Our Nixon,"$19,249","Short, Mystery",84.0,6.7
4749,The Trial,"$19,246",Drama,101.0,5.5
4754,How to Grow a Band,"$19,237",Documentary,89.0,6.9
4755,The Female Brain,"$19,225",Documentary,98.0,5.7
4756,Massacre on Aisle 12,"$19,188","Drama, Fantasy, Horror",83.0,5.2
4757,Who We Are Now,"$19,128","Documentary, Biography, History",95.0,6.4
4758,Revelation: Dawn of Global Government,"$19,107","Comedy, Drama, Music",106.0,6.8
4759,Hellbound?,"$19,105","Drama, Romance",84.0,6.3
4760,November,"$19,084","Comedy, Drama",115.0,7.2
4761,Maze,"$19,081","Documentary, History",92.0,5.9
4762,Watchers of the Sky,"$19,081","Short, Drama",120.0,7.1
4763,Hunky Dory,"$19,041","Drama, Sport",110.0,6.2
4765,Anything,"$19,037",Drama,94.0,5.8
4766,Carrie Pilby,"$19,025","Documentary, Music",98.0,6.6
4767,No Intenso Agora,"$19,018","Comedy, Drama, Family",127.0,7.4
4768,Mai,"$19,017","Biography, Drama, History",105.0,6.9
4769,The Challenger,"$19,003","Documentary, Crime, History",95.0,5.7
4770,The Romans,"$18,994",Documentary,97.0,7.6
4771,Peter Brook: The Tightrope,"$18,929",Sci-Fi,86.0,7.2
4772,Search Engines,"$18,850",Comedy,98.0,4.3
4773,Frank and Ava,"$18,829","Action, Comedy, Horror",110.0,4.7
4774,Smash & Grab: The Story of the Pink Panthers,"$18,765","Comedy, Drama, Music",89.0,6.1
4775,Black Mother,"$18,762","Comedy, Drama, Sci-Fi",77.0,6.8
4776,The Man from Outer Space,"$18,709","Action, Thriller",74.0,7.4
4777,Tasting Menu,"$18,686","Documentary, Biography, Drama",85.0,5.7
4778,Pro Wrestlers vs Zombies,"$18,655","Drama, Horror, Sci-Fi",88.0,3.6
4779,Seoul Searching,"$18,654","Comedy, Drama",105.0,7.1
4780,Mrs. Hyde,"$18,627","Action, Fantasy, Romance",95.0,5.3
4781,Desolation,"$18,490",Drama,90.0,4.1
4783,Stake Land,"$18,469","Comedy, Drama",98.0,6.5
4784,The Sorcerer and the White Snake,"$18,445",Documentary,100.0,5.9
4785,Glory,"$18,415",Thriller,101.0,7.6
4786,Ktown Cowboys,"$18,400",Drama,81.0,6.8
4787,306 Hollywood,"$18,399",Drama,94.0,7.0
4788,Mansome,"$18,395","Comedy, Drama, Romance",82.0,5.4
4789,The Winding Stream,"$18,389",Drama,90.0,7.7
4790,Jasmine,"$18,373","Comedy, Drama",80.0,5.8
4792,Oka!,"$18,364","Drama, Thriller, War",105.0,5.6
4793,Ava,"$18,327",Drama,105.0,6.7
4796,The Little Death,"$18,238",Drama,75.0,6.0
4798,Ms. Purple,"$18,228","Comedy, Drama",87.0,7.9
4799,Freak Show,"$18,216","Action, Adventure, Comedy",91.0,6.3
4800,Clash,"$18,215","Action, Drama",97.0,7.5
4801,Torn,"$18,202",Documentary,,6.8
4804,Test,"$18,172","Action, Comedy, Horror",89.0,6.2
4806,Douchebag,"$18,117","Documentary, Drama, Romance",81.0,6.1
4807,Journey to the West,"$18,058","Documentary, Biography",110.0,6.8
4810,Nénette,"$18,009","Crime, Drama, Thriller",70.0,6.9
4811,Juan of the Dead,"$18,005",Drama,92.0,6.5
4812,Bobbi Jene,"$18,004","Comedy, Drama, History",95.0,6.2
4813,Burden,"$18,001","Documentary, Biography, Musical",88.0,6.9
4815,The Channel,"$18,001",Documentary,93.0,3.5
4816,3 Holes and a Smoking Gun,"$18,000",Documentary,90.0,4.5
4817,The Land,"$17,958","Short, Crime",104.0,6.4
4818,Men Go to Battle,"$17,950","Action, Comedy, Crime",98.0,5.2
4819,Mansfield 66/67,"$17,930","Comedy, Music, Sci-Fi",84.0,6.0
4820,Harry Benson: Shoot First,"$17,839","Comedy, Drama, Thriller",87.0,7.2
4821,Escapes,"$17,778",Documentary,,7.5
4823,Payback,"$17,769","Documentary, Comedy",82.0,6.4
4826,Bad Grandmas,"$17,688","Documentary, Family, History",92.0,4.5
4827,The History of Future Folk,"$17,646","Drama, Mystery, Thriller",86.0,7.2
4828,A Bit of Bad Luck,"$17,585",Documentary,86.0,4.8
4829,The Look,"$17,580","Action, Crime, Mystery",99.0,6.9
4830,Wait for Your Laugh,"$17,556",Documentary,85.0,8.3
4831,Streit's: Matzo and the American Dream,"$17,506",Drama,83.0,8.5
4832,Strangerland,"$17,472","Comedy, Drama",112.0,5.2
4833,Peter and the Farm,"$17,465","Comedy, Drama",91.0,7.2
4834,The Girl from the Naked Eye,"$17,401",Documentary,84.0,4.9
4835,Jamel Shabazz Street Photographer,"$17,378",Comedy,82.0,6.6
4836,Hippocrates: Diary of a French Doctor,"$17,358",Crime,102.0,6.8
4837,Mental,"$17,346",Drama,116.0,6.2
4839,"A Bread Factory, Part One","$17,325",Documentary,122.0,7.3
4840,The Homestretch,"$17,306","Action, Comedy, Crime",90.0,6.9
4841,Ode to Joy,"$17,303","Action, Drama, War",97.0,6.9
4842,Harmonium,"$17,191","Comedy, Drama, Romance",120.0,6.9
4843,Wasted! The Story of Food Waste,"$17,189","Drama, Mystery, Thriller",85.0,7.3
4844,Violet & Daisy,"$17,186",Documentary,88.0,6.1
4845,5 Days of War,"$17,149",Documentary,113.0,5.6
4846,Grandmaster,"$17,077","Action, Adventure",100.0,7.0
4847,The First Time,"$17,061","Documentary, Drama",95.0,6.9
4848,InSight,"$17,011","Comedy, Romance",92.0,4.9
4849,Joseph Pulitzer: Voice of the People,"$16,970",Documentary,84.0,6.8
4850,Big Game,"$16,909","Comedy, Drama",90.0,5.4
4851,Let My People Go!,"$16,861","Animation, Comedy, Fantasy",96.0,6.0
4852,Trespass,"$16,816","Drama, Thriller, Western",91.0,5.3
4853,Los Reyes,"$16,766",Drama,78.0,7.1
4854,Adult World,"$16,740",Drama,97.0,6.2
4855,Marlina the Murderer in Four Acts,"$16,607","Drama, Thriller",93.0,7.0
4856,Little Birds,"$16,590","Documentary, Biography",94.0,6.2
4857,The Ground Beneath My Feet,"$16,524",Drama,108.0,6.4
4858,Tharlo,"$16,522","Biography, Drama",123.0,7.0
4859,Badsville,"$16,500","Crime, Drama, Romance",97.0,6.3
4860,Blackway,"$16,458","Drama, Romance",90.0,5.3
4861,Design Is One: The Vignellis,"$16,386",Documentary,86.0,6.9
4862,Three Peaks,"$16,216","Comedy, Drama",94.0,6.1
4863,Eastern Boys,"$16,173",Thriller,128.0,6.9
4864,10 timer til Paradis,"$16,135","Action, Comedy, Drama",92.0,7.1
4865,Out of the Clear Blue Sky,"$16,050","Horror, Mystery, Thriller",107.0,6.6
4866,Virginia Minnesota,"$16,031","Drama, Fantasy, Sci-Fi",98.0,5.6
4867,28 Hotel Rooms,"$16,017","Drama, Romance",82.0,5.8
4868,Arise from Darkness,"$16,000","Crime, Drama, Mystery",90.0,7.5
4869,Piercing,"$15,856","Documentary, Adventure, Drama",81.0,5.6
4870,4:44 Last Day on Earth,"$15,738","Comedy, Romance",82.0,4.6
4871,In the Family,"$15,724","Documentary, Biography",169.0,7.0
4872,Out of Blue,"$15,658",Thriller,109.0,5.0
4873,Edie,"$15,649","Documentary, Biography, Music",102.0,6.5
4874,The Last Shaman,"$15,616",Documentary,77.0,6.8
4875,Two Night Stand,"$15,600",Documentary,86.0,6.4
4876,Magician: The Astonishing Life and Work of Orson Welles,"$15,528","Comedy, Romance",91.0,6.9
4877,Dreamkiller,"$15,514",Drama,110.0,4.9
4878,Wish Me Away,"$15,461","Drama, Mystery, Thriller",120.0,7.5
4879,Crime + Punishment,"$15,426",Documentary,112.0,7.5
4880,The Competition,"$15,425","Drama, Romance",99.0,8.0
4883,Take Me Home,"$15,374",Comedy,97.0,6.8
4885,California Solo,"$15,368","Crime, Drama, Fantasy",94.0,6.3
4886,Narcissister Organ Player,"$15,334",Documentary,91.0,5.1
4887,Dealin' with Idiots,"$15,308","Drama, Thriller",88.0,5.4
4888,Sicilian Ghost Story,"$15,285",Drama,122.0,6.6
4889,Contemporary Color,"$15,275","Drama, Romance",97.0,6.3
4890,People's Republic of Desire,"$15,241",Documentary,95.0,7.0
4891,Funan,"$15,152","Drama, Music",84.0,7.0
4892,Michael,"$15,151","Short, Mystery",97.0,5.9
4894,Five Nights in Maine,"$15,138","Drama, Thriller",82.0,4.5
4895,Porto,"$15,126",Documentary,76.0,6.2
4896,Rebels on Pointe,"$15,088",Drama,90.0,7.3
4897,Trade of Innocents,"$15,059","Drama, Romance, War",88.0,5.4
4898,Dumbstruck,"$15,017","Comedy, Crime",85.0,6.1
4899,As I Lay Dying,"$15,009","Action, Comedy, Drama",110.0,5.4
4901,Far Too Far,"$15,000","Documentary, Biography, Music",117.0,8.3
4902,Twice Born,"$14,947","Drama, War",127.0,7.4
4903,Bank$tas,"$14,937","Documentary, Musical",80.0,4.7
4904,I Declare War,"$14,928","Comedy, Drama, Family",94.0,6.0
4906,"Love, Rosie","$14,893",Documentary,102.0,7.2
4907,Paradise,"$14,873","Documentary, Biography, Crime",86.0,4.9
4915,Growing Up Smith,"$14,867","Documentary, History",102.0,6.8
4916,Resurrect Dead: The Mystery of the Toynbee Tiles,"$14,861","Comedy, Romance",86.0,7.3
4917,The Seven Five,"$14,785",Drama,104.0,7.6
4918,Our Time,"$14,777",Drama,86.0,8.1
4920,The Farthest,"$14,733",Action,121.0,8.2
4921,30 Beats,"$14,686",Comedy,88.0,4.1
4922,Last Men in Aleppo,"$14,637","Comedy, Drama",83.0,7.4
4923,10 Days in a Madhouse,"$14,616","Documentary, History",111.0,6.7
4924,Lamb,"$14,547",Drama,97.0,6.3
4926,Ong-bak 3,"$14,498",Drama,99.0,5.0
4927,The Olivia Experiment,"$14,488","Drama, Horror, Romance",89.0,6.5
4928,"No Pay, Nudity","$14,441",Documentary,92.0,6.2
4929,Inventing Our Life: The Kibbutz Experiment,"$14,413","Documentary, Biography, History",79.0,6.2
4930,The Last Movie Star,"$14,410",Documentary,94.0,7.0
4931,Jayne Mansfield's Car,"$14,376","Action, Adventure, Drama",122.0,6.3
4932,Kiss of the Damned,"$14,325","Drama, Fantasy, Romance",97.0,5.6
